exchangeName,exchangeProtocol,buySymbol,buyAddress,buyNumTokens,sellSymbol,sellAddress,sellNumTokens,numTrades,tradeAmount,date
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29.066037138690383,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,42225.83386579424,11,90550.31934313175,2022-01-09
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,669.287317,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,301.1235383179634,1,669.4537490639684,2022-01-08
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,435.930534803101,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,623488.5948483497,18,1304854.0444408604,2022-01-08
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,705.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,311.8819590368377,3,692.7313585462847,2022-01-07
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,683.180462628558,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,994617.6494617292,30,2167891.330180937,2022-01-07
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,890.861380351758,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1311458.496914832,37,3006436.127310229,2022-01-06
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,176.07706877408157,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,265404.607155692,23,657119.1525070216,2022-01-05
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48.04759827033933,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,71370.78036989535,14,181363.0764405781,2022-01-04
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,483.2410364140519,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,705728.2730035216,40,1825269.4825045075,2022-01-03
Uniswap,Uniswap v3,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.69797564,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,12668.8913916746,2,32663.567994748024,2022-01-03
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,77.004964,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,30.590801501673557,2,77.00347516306543,2022-01-03
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,106.52927605649039,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,157890.37049539862,13,397478.8761650536,2022-01-02
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1126.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,454.33419412200095,1,1126.110336780548,2022-01-02
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,312.3076704309477,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,469423.25839778135,25,1160148.3370539306,2022-01-01
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1612.789,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,674.7021774441213,2,1612.183275598708,2022-01-01
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40.54537453910432,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,61791.611001638266,15,150651.0710745307,2021-12-31
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1298.409306,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,528.3724213352986,2,1293.4192992201838,2021-12-31
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2041.975,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,841.046463341507,2,2026.0004538523976,2021-12-30
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,502.3050232656604,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,754695.3968227819,35,1826261.1696035075,2021-12-30
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,186.4249543287659,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,279144.20703082817,25,695424.7824911696,2021-12-29
